interval_start_utc,interval_end_utc,location,lmp_dam
2012-09-05 22:00:00+00:00,2012-09-05 23:00:00+00:00,HB_NORTH,24.24
2012-09-05 23:00:00+00:00,2012-09-06 00:00:00+00:00,HB_NORTH,21.33
2012-09-06 00:00:00+00:00,2012-09-06 01:00:00+00:00,HB_NORTH,20.55
2012-09-06 01:00:00+00:00,2012-09-06 02:00:00+00:00,HB_NORTH,18.27
2012-09-06 02:00:00+00:00,2012-09-06 03:00:00+00:00,HB_NORTH,17.03
2012-09-06 03:00:00+00:00,2012-09-06 04:00:00+00:00,HB_NORTH,16.35
2012-09-06 04:00:00+00:00,2012-09-06 05:00:00+00:00,HB_NORTH,16.36
2012-09-06 05:00:00+00:00,2012-09-06 06:00:00+00:00,HB_NORTH,17.95
2012-09-06 06:00:00+00:00,2012-09-06 07:00:00+00:00,HB_NORTH,20.53
2012-09-06 07:00:00+00:00,2012-09-06 08:00:00+00:00,HB_NORTH,20.74
2012-09-06 08:00:00+00:00,2012-09-06 09:00:00+00:00,HB_NORTH,22.25
2012-09-06 09:00:00+00:00,2012-09-06 10:00:00+00:00,HB_NORTH,24.91
2012-09-06 10:00:00+00:00,2012-09-06 11:00:00+00:00,HB_NORTH,26.27
2012-09-06 11:00:00+00:00,2012-09-06 12:00:00+00:00,HB_NORTH,31.08
2012-09-06 12:00:00+00:00,2012-09-06 13:00:00+00:00,HB_NORTH,36.0
2012-09-06 13:00:00+00:00,2012-09-06 14:00:00+00:00,HB_NORTH,40.82
2012-09-06 14:00:00+00:00,2012-09-06 15:00:00+00:00,HB_NORTH,51.66
2012-09-06 15:00:00+00:00,2012-09-06 16:00:00+00:00,HB_NORTH,136.51
2012-09-06 16:00:00+00:00,2012-09-06 17:00:00+00:00,HB_NORTH,198.08
2012-09-06 17:00:00+00:00,2012-09-06 18:00:00+00:00,HB_NORTH,62.73
2012-09-06 18:00:00+00:00,2012-09-06 19:00:00+00:00,HB_NORTH,41.41
2012-09-06 19:00:00+00:00,2012-09-06 20:00:00+00:00,HB_NORTH,35.59
2012-09-06 20:00:00+00:00,2012-09-06 21:00:00+00:00,HB_NORTH,33.43
2012-09-06 21:00:00+00:00,2012-09-06 22:00:00+00:00,HB_NORTH,30.5
2012-09-06 22:00:00+00:00,2012-09-06 23:00:00+00:00,HB_NORTH,23.86
2012-09-06 23:00:00+00:00,2012-09-07 00:00:00+00:00,HB_NORTH,21.93
2012-09-07 00:00:00+00:00,2012-09-07 01:00:00+00:00,HB_NORTH,21.0
2012-09-07 01:00:00+00:00,2012-09-07 02:00:00+00:00,HB_NORTH,19.26
2012-09-07 02:00:00+00:00,2012-09-07 03:00:00+00:00,HB_NORTH,17.67
2012-09-07 03:00:00+00:00,2012-09-07 04:00:00+00:00,HB_NORTH,17.35
2012-09-07 04:00:00+00:00,2012-09-07 05:00:00+00:00,HB_NORTH,17.55
2012-09-07 05:00:00+00:00,2012-09-07 06:00:00+00:00,HB_NORTH,18.5
2012-09-07 06:00:00+00:00,2012-09-07 07:00:00+00:00,HB_NORTH,20.13
2012-09-07 07:00:00+00:00,2012-09-07 08:00:00+00:00,HB_NORTH,20.34
2012-09-07 08:00:00+00:00,2012-09-07 09:00:00+00:00,HB_NORTH,22.05
2012-09-07 09:00:00+00:00,2012-09-07 10:00:00+00:00,HB_NORTH,24.5
2012-09-07 10:00:00+00:00,2012-09-07 11:00:00+00:00,HB_NORTH,26.36
2012-09-07 11:00:00+00:00,2012-09-07 12:00:00+00:00,HB_NORTH,31.85
2012-09-07 12:00:00+00:00,2012-09-07 13:00:00+00:00,HB_NORTH,36.0
2012-09-07 13:00:00+00:00,2012-09-07 14:00:00+00:00,HB_NORTH,41.56
2012-09-07 14:00:00+00:00,2012-09-07 15:00:00+00:00,HB_NORTH,52.59
2012-09-07 15:00:00+00:00,2012-09-07 16:00:00+00:00,HB_NORTH,203.41
2012-09-07 16:00:00+00:00,2012-09-07 17:00:00+00:00,HB_NORTH,250.0
2012-09-07 17:00:00+00:00,2012-09-07 18:00:00+00:00,HB_NORTH,61.04
2012-09-07 18:00:00+00:00,2012-09-07 19:00:00+00:00,HB_NORTH,42.25
2012-09-07 19:00:00+00:00,2012-09-07 20:00:00+00:00,HB_NORTH,35.0
2012-09-07 20:00:00+00:00,2012-09-07 21:00:00+00:00,HB_NORTH,33.0
2012-09-07 21:00:00+00:00,2012-09-07 22:00:00+00:00,HB_NORTH,29.0
2012-09-07 22:00:00+00:00,2012-09-07 23:00:00+00:00,HB_NORTH,24.35
2012-09-07 23:00:00+00:00,2012-09-08 00:00:00+00:00,HB_NORTH,21.65
2012-09-08 00:00:00+00:00,2012-09-08 01:00:00+00:00,HB_NORTH,22.09
2012-09-08 01:00:00+00:00,2012-09-08 02:00:00+00:00,HB_NORTH,18.99
2012-09-08 02:00:00+00:00,2012-09-08 03:00:00+00:00,HB_NORTH,17.6
2012-09-08 03:00:00+00:00,2012-09-08 04:00:00+00:00,HB_NORTH,16.61
2012-09-08 04:00:00+00:00,2012-09-08 05:00:00+00:00,HB_NORTH,16.59
2012-09-08 05:00:00+00:00,2012-09-08 06:00:00+00:00,HB_NORTH,16.06
2012-09-08 06:00:00+00:00,2012-09-08 07:00:00+00:00,HB_NORTH,18.67
2012-09-08 07:00:00+00:00,2012-09-08 08:00:00+00:00,HB_NORTH,18.91
2012-09-08 08:00:00+00:00,2012-09-08 09:00:00+00:00,HB_NORTH,20.0
2012-09-08 09:00:00+00:00,2012-09-08 10:00:00+00:00,HB_NORTH,21.75
2012-09-08 10:00:00+00:00,2012-09-08 11:00:00+00:00,HB_NORTH,22.56
2012-09-08 11:00:00+00:00,2012-09-08 12:00:00+00:00,HB_NORTH,23.21
2012-09-08 12:00:00+00:00,2012-09-08 13:00:00+00:00,HB_NORTH,25.15
2012-09-08 13:00:00+00:00,2012-09-08 14:00:00+00:00,HB_NORTH,26.32
2012-09-08 14:00:00+00:00,2012-09-08 15:00:00+00:00,HB_NORTH,30.0
2012-09-08 15:00:00+00:00,2012-09-08 16:00:00+00:00,HB_NORTH,36.96
2012-09-08 16:00:00+00:00,2012-09-08 17:00:00+00:00,HB_NORTH,42.24
2012-09-08 17:00:00+00:00,2012-09-08 18:00:00+00:00,HB_NORTH,34.96
2012-09-08 18:00:00+00:00,2012-09-08 19:00:00+00:00,HB_NORTH,27.8
2012-09-08 19:00:00+00:00,2012-09-08 20:00:00+00:00,HB_NORTH,25.94
2012-09-08 20:00:00+00:00,2012-09-08 21:00:00+00:00,HB_NORTH,26.0
2012-09-08 21:00:00+00:00,2012-09-08 22:00:00+00:00,HB_NORTH,24.36
2012-09-08 22:00:00+00:00,2012-09-08 23:00:00+00:00,HB_NORTH,20.0
2012-09-08 23:00:00+00:00,2012-09-09 00:00:00+00:00,HB_NORTH,20.08
2012-09-09 00:00:00+00:00,2012-09-09 01:00:00+00:00,HB_NORTH,18.86
2012-09-09 01:00:00+00:00,2012-09-09 02:00:00+00:00,HB_NORTH,16.38
2012-09-09 02:00:00+00:00,2012-09-09 03:00:00+00:00,HB_NORTH,15.41
2012-09-09 03:00:00+00:00,2012-09-09 04:00:00+00:00,HB_NORTH,14.5
2012-09-09 04:00:00+00:00,2012-09-09 05:00:00+00:00,HB_NORTH,13.64
2012-09-09 05:00:00+00:00,2012-09-09 06:00:00+00:00,HB_NORTH,13.9
2012-09-09 06:00:00+00:00,2012-09-09 07:00:00+00:00,HB_NORTH,17.82
2012-09-09 07:00:00+00:00,2012-09-09 08:00:00+00:00,HB_NORTH,18.0
2012-09-09 08:00:00+00:00,2012-09-09 09:00:00+00:00,HB_NORTH,18.77
2012-09-09 09:00:00+00:00,2012-09-09 10:00:00+00:00,HB_NORTH,20.68
2012-09-09 10:00:00+00:00,2012-09-09 11:00:00+00:00,HB_NORTH,21.8
2012-09-09 11:00:00+00:00,2012-09-09 12:00:00+00:00,HB_NORTH,22.56
2012-09-09 12:00:00+00:00,2012-09-09 13:00:00+00:00,HB_NORTH,23.38
2012-09-09 13:00:00+00:00,2012-09-09 14:00:00+00:00,HB_NORTH,25.46
2012-09-09 14:00:00+00:00,2012-09-09 15:00:00+00:00,HB_NORTH,28.6
2012-09-09 15:00:00+00:00,2012-09-09 16:00:00+00:00,HB_NORTH,34.74
2012-09-09 16:00:00+00:00,2012-09-09 17:00:00+00:00,HB_NORTH,38.82
2012-09-09 17:00:00+00:00,2012-09-09 18:00:00+00:00,HB_NORTH,38.03
2012-09-09 18:00:00+00:00,2012-09-09 19:00:00+00:00,HB_NORTH,30.29
2012-09-09 19:00:00+00:00,2012-09-09 20:00:00+00:00,HB_NORTH,26.67
2012-09-09 20:00:00+00:00,2012-09-09 21:00:00+00:00,HB_NORTH,26.28
2012-09-09 21:00:00+00:00,2012-09-09 22:00:00+00:00,HB_NORTH,24.06
2012-09-09 22:00:00+00:00,2012-09-09 23:00:00+00:00,HB_NORTH,20.0
2012-09-09 23:00:00+00:00,2012-09-10 00:00:00+00:00,HB_NORTH,19.22
2012-09-10 00:00:00+00:00,2012-09-10 01:00:00+00:00,HB_NORTH,18.21
2012-09-10 01:00:00+00:00,2012-09-10 02:00:00+00:00,HB_NORTH,16.73
2012-09-10 02:00:00+00:00,2012-09-10 03:00:00+00:00,HB_NORTH,16.01
2012-09-10 03:00:00+00:00,2012-09-10 04:00:00+00:00,HB_NORTH,15.38
2012-09-10 04:00:00+00:00,2012-09-10 05:00:00+00:00,HB_NORTH,15.63
