interval_start_utc,interval_end_utc,location,lmp_dam
2012-07-07 11:00:00+00:00,2012-07-07 12:00:00+00:00,HB_NORTH,25.15
2012-07-07 12:00:00+00:00,2012-07-07 13:00:00+00:00,HB_NORTH,28.74
2012-07-07 13:00:00+00:00,2012-07-07 14:00:00+00:00,HB_NORTH,34.9
2012-07-07 14:00:00+00:00,2012-07-07 15:00:00+00:00,HB_NORTH,37.0
2012-07-07 15:00:00+00:00,2012-07-07 16:00:00+00:00,HB_NORTH,40.79
2012-07-07 16:00:00+00:00,2012-07-07 17:00:00+00:00,HB_NORTH,47.67
2012-07-07 17:00:00+00:00,2012-07-07 18:00:00+00:00,HB_NORTH,40.54
2012-07-07 18:00:00+00:00,2012-07-07 19:00:00+00:00,HB_NORTH,34.0
2012-07-07 19:00:00+00:00,2012-07-07 20:00:00+00:00,HB_NORTH,29.11
2012-07-07 20:00:00+00:00,2012-07-07 21:00:00+00:00,HB_NORTH,26.52
2012-07-07 21:00:00+00:00,2012-07-07 22:00:00+00:00,HB_NORTH,25.79
2012-07-07 22:00:00+00:00,2012-07-07 23:00:00+00:00,HB_NORTH,23.44
2012-07-07 23:00:00+00:00,2012-07-08 00:00:00+00:00,HB_NORTH,21.36
2012-07-08 00:00:00+00:00,2012-07-08 01:00:00+00:00,HB_NORTH,20.87
2012-07-08 01:00:00+00:00,2012-07-08 02:00:00+00:00,HB_NORTH,19.45
2012-07-08 02:00:00+00:00,2012-07-08 03:00:00+00:00,HB_NORTH,17.54
2012-07-08 03:00:00+00:00,2012-07-08 04:00:00+00:00,HB_NORTH,16.51
2012-07-08 04:00:00+00:00,2012-07-08 05:00:00+00:00,HB_NORTH,16.69
2012-07-08 05:00:00+00:00,2012-07-08 06:00:00+00:00,HB_NORTH,16.21
2012-07-08 06:00:00+00:00,2012-07-08 07:00:00+00:00,HB_NORTH,16.0
2012-07-08 07:00:00+00:00,2012-07-08 08:00:00+00:00,HB_NORTH,17.0
2012-07-08 08:00:00+00:00,2012-07-08 09:00:00+00:00,HB_NORTH,18.77
2012-07-08 09:00:00+00:00,2012-07-08 10:00:00+00:00,HB_NORTH,20.0
2012-07-08 10:00:00+00:00,2012-07-08 11:00:00+00:00,HB_NORTH,22.0
2012-07-08 11:00:00+00:00,2012-07-08 12:00:00+00:00,HB_NORTH,23.87
2012-07-08 12:00:00+00:00,2012-07-08 13:00:00+00:00,HB_NORTH,27.16
2012-07-08 13:00:00+00:00,2012-07-08 14:00:00+00:00,HB_NORTH,33.43
2012-07-08 14:00:00+00:00,2012-07-08 15:00:00+00:00,HB_NORTH,35.0
2012-07-08 15:00:00+00:00,2012-07-08 16:00:00+00:00,HB_NORTH,39.94
2012-07-08 16:00:00+00:00,2012-07-08 17:00:00+00:00,HB_NORTH,42.0
2012-07-08 17:00:00+00:00,2012-07-08 18:00:00+00:00,HB_NORTH,40.15
2012-07-08 18:00:00+00:00,2012-07-08 19:00:00+00:00,HB_NORTH,32.87
2012-07-08 19:00:00+00:00,2012-07-08 20:00:00+00:00,HB_NORTH,27.11
2012-07-08 20:00:00+00:00,2012-07-08 21:00:00+00:00,HB_NORTH,26.86
2012-07-08 21:00:00+00:00,2012-07-08 22:00:00+00:00,HB_NORTH,25.81
2012-07-08 22:00:00+00:00,2012-07-08 23:00:00+00:00,HB_NORTH,24.12
2012-07-08 23:00:00+00:00,2012-07-09 00:00:00+00:00,HB_NORTH,21.11
2012-07-09 00:00:00+00:00,2012-07-09 01:00:00+00:00,HB_NORTH,20.48
2012-07-09 01:00:00+00:00,2012-07-09 02:00:00+00:00,HB_NORTH,18.0
2012-07-09 02:00:00+00:00,2012-07-09 03:00:00+00:00,HB_NORTH,16.84
2012-07-09 03:00:00+00:00,2012-07-09 04:00:00+00:00,HB_NORTH,16.13
2012-07-09 04:00:00+00:00,2012-07-09 05:00:00+00:00,HB_NORTH,16.05
2012-07-09 05:00:00+00:00,2012-07-09 06:00:00+00:00,HB_NORTH,17.5
2012-07-09 06:00:00+00:00,2012-07-09 07:00:00+00:00,HB_NORTH,18.91
2012-07-09 07:00:00+00:00,2012-07-09 08:00:00+00:00,HB_NORTH,19.26
2012-07-09 08:00:00+00:00,2012-07-09 09:00:00+00:00,HB_NORTH,20.85
2012-07-09 09:00:00+00:00,2012-07-09 10:00:00+00:00,HB_NORTH,23.0
2012-07-09 10:00:00+00:00,2012-07-09 11:00:00+00:00,HB_NORTH,25.5
2012-07-09 11:00:00+00:00,2012-07-09 12:00:00+00:00,HB_NORTH,27.0
2012-07-09 12:00:00+00:00,2012-07-09 13:00:00+00:00,HB_NORTH,30.35
2012-07-09 13:00:00+00:00,2012-07-09 14:00:00+00:00,HB_NORTH,38.16
2012-07-09 14:00:00+00:00,2012-07-09 15:00:00+00:00,HB_NORTH,41.28
2012-07-09 15:00:00+00:00,2012-07-09 16:00:00+00:00,HB_NORTH,44.14
2012-07-09 16:00:00+00:00,2012-07-09 17:00:00+00:00,HB_NORTH,46.28
2012-07-09 17:00:00+00:00,2012-07-09 18:00:00+00:00,HB_NORTH,37.74
2012-07-09 18:00:00+00:00,2012-07-09 19:00:00+00:00,HB_NORTH,31.02
2012-07-09 19:00:00+00:00,2012-07-09 20:00:00+00:00,HB_NORTH,27.38
2012-07-09 20:00:00+00:00,2012-07-09 21:00:00+00:00,HB_NORTH,26.26
2012-07-09 21:00:00+00:00,2012-07-09 22:00:00+00:00,HB_NORTH,25.32
2012-07-09 22:00:00+00:00,2012-07-09 23:00:00+00:00,HB_NORTH,23.2
2012-07-09 23:00:00+00:00,2012-07-10 00:00:00+00:00,HB_NORTH,21.05
2012-07-10 00:00:00+00:00,2012-07-10 01:00:00+00:00,HB_NORTH,20.21
2012-07-10 01:00:00+00:00,2012-07-10 02:00:00+00:00,HB_NORTH,19.05
2012-07-10 02:00:00+00:00,2012-07-10 03:00:00+00:00,HB_NORTH,18.4
2012-07-10 03:00:00+00:00,2012-07-10 04:00:00+00:00,HB_NORTH,17.98
2012-07-10 04:00:00+00:00,2012-07-10 05:00:00+00:00,HB_NORTH,17.8
2012-07-10 05:00:00+00:00,2012-07-10 06:00:00+00:00,HB_NORTH,18.54
2012-07-10 06:00:00+00:00,2012-07-10 07:00:00+00:00,HB_NORTH,20.61
2012-07-10 07:00:00+00:00,2012-07-10 08:00:00+00:00,HB_NORTH,21.76
2012-07-10 08:00:00+00:00,2012-07-10 09:00:00+00:00,HB_NORTH,23.28
2012-07-10 09:00:00+00:00,2012-07-10 10:00:00+00:00,HB_NORTH,24.96
2012-07-10 10:00:00+00:00,2012-07-10 11:00:00+00:00,HB_NORTH,25.95
2012-07-10 11:00:00+00:00,2012-07-10 12:00:00+00:00,HB_NORTH,27.75
2012-07-10 12:00:00+00:00,2012-07-10 13:00:00+00:00,HB_NORTH,27.99
2012-07-10 13:00:00+00:00,2012-07-10 14:00:00+00:00,HB_NORTH,33.56
2012-07-10 14:00:00+00:00,2012-07-10 15:00:00+00:00,HB_NORTH,36.42
2012-07-10 15:00:00+00:00,2012-07-10 16:00:00+00:00,HB_NORTH,39.99
2012-07-10 16:00:00+00:00,2012-07-10 17:00:00+00:00,HB_NORTH,41.72
2012-07-10 17:00:00+00:00,2012-07-10 18:00:00+00:00,HB_NORTH,36.0
2012-07-10 18:00:00+00:00,2012-07-10 19:00:00+00:00,HB_NORTH,28.18
2012-07-10 19:00:00+00:00,2012-07-10 20:00:00+00:00,HB_NORTH,25.58
2012-07-10 20:00:00+00:00,2012-07-10 21:00:00+00:00,HB_NORTH,27.46
2012-07-10 21:00:00+00:00,2012-07-10 22:00:00+00:00,HB_NORTH,25.95
2012-07-10 22:00:00+00:00,2012-07-10 23:00:00+00:00,HB_NORTH,22.95
2012-07-10 23:00:00+00:00,2012-07-11 00:00:00+00:00,HB_NORTH,20.83
2012-07-11 00:00:00+00:00,2012-07-11 01:00:00+00:00,HB_NORTH,19.67
2012-07-11 01:00:00+00:00,2012-07-11 02:00:00+00:00,HB_NORTH,17.88
2012-07-11 02:00:00+00:00,2012-07-11 03:00:00+00:00,HB_NORTH,17.12
2012-07-11 03:00:00+00:00,2012-07-11 04:00:00+00:00,HB_NORTH,16.68
2012-07-11 04:00:00+00:00,2012-07-11 05:00:00+00:00,HB_NORTH,16.69
2012-07-11 05:00:00+00:00,2012-07-11 06:00:00+00:00,HB_NORTH,17.89
2012-07-11 06:00:00+00:00,2012-07-11 07:00:00+00:00,HB_NORTH,21.0
2012-07-11 07:00:00+00:00,2012-07-11 08:00:00+00:00,HB_NORTH,21.0
2012-07-11 08:00:00+00:00,2012-07-11 09:00:00+00:00,HB_NORTH,22.96
2012-07-11 09:00:00+00:00,2012-07-11 10:00:00+00:00,HB_NORTH,24.03
2012-07-11 10:00:00+00:00,2012-07-11 11:00:00+00:00,HB_NORTH,26.31
2012-07-11 11:00:00+00:00,2012-07-11 12:00:00+00:00,HB_NORTH,28.94
2012-07-11 12:00:00+00:00,2012-07-11 13:00:00+00:00,HB_NORTH,28.97
2012-07-11 13:00:00+00:00,2012-07-11 14:00:00+00:00,HB_NORTH,34.58
2012-07-11 14:00:00+00:00,2012-07-11 15:00:00+00:00,HB_NORTH,36.95
2012-07-11 15:00:00+00:00,2012-07-11 16:00:00+00:00,HB_NORTH,40.77
2012-07-11 16:00:00+00:00,2012-07-11 17:00:00+00:00,HB_NORTH,43.4
2012-07-11 17:00:00+00:00,2012-07-11 18:00:00+00:00,HB_NORTH,36.04
2012-07-11 18:00:00+00:00,2012-07-11 19:00:00+00:00,HB_NORTH,29.98
2012-07-11 19:00:00+00:00,2012-07-11 20:00:00+00:00,HB_NORTH,28.0
2012-07-11 20:00:00+00:00,2012-07-11 21:00:00+00:00,HB_NORTH,28.23
2012-07-11 21:00:00+00:00,2012-07-11 22:00:00+00:00,HB_NORTH,28.77
2012-07-11 22:00:00+00:00,2012-07-11 23:00:00+00:00,HB_NORTH,23.79
2012-07-11 23:00:00+00:00,2012-07-12 00:00:00+00:00,HB_NORTH,21.31
2012-07-12 00:00:00+00:00,2012-07-12 01:00:00+00:00,HB_NORTH,20.02
2012-07-12 01:00:00+00:00,2012-07-12 02:00:00+00:00,HB_NORTH,18.52
2012-07-12 02:00:00+00:00,2012-07-12 03:00:00+00:00,HB_NORTH,17.79
2012-07-12 03:00:00+00:00,2012-07-12 04:00:00+00:00,HB_NORTH,17.38
2012-07-12 04:00:00+00:00,2012-07-12 05:00:00+00:00,HB_NORTH,17.44
2012-07-12 05:00:00+00:00,2012-07-12 06:00:00+00:00,HB_NORTH,19.25
2012-07-12 06:00:00+00:00,2012-07-12 07:00:00+00:00,HB_NORTH,22.0
