interval_start_utc,interval_end_utc,location,lmp_dam
2012-04-07 08:00:00+00:00,2012-04-07 09:00:00+00:00,HB_NORTH,18.0
2012-04-07 09:00:00+00:00,2012-04-07 10:00:00+00:00,HB_NORTH,19.31
2012-04-07 10:00:00+00:00,2012-04-07 11:00:00+00:00,HB_NORTH,21.1
2012-04-07 11:00:00+00:00,2012-04-07 12:00:00+00:00,HB_NORTH,21.51
2012-04-07 12:00:00+00:00,2012-04-07 13:00:00+00:00,HB_NORTH,23.78
2012-04-07 13:00:00+00:00,2012-04-07 14:00:00+00:00,HB_NORTH,26.76
2012-04-07 14:00:00+00:00,2012-04-07 15:00:00+00:00,HB_NORTH,29.16
2012-04-07 15:00:00+00:00,2012-04-07 16:00:00+00:00,HB_NORTH,45.0
2012-04-07 16:00:00+00:00,2012-04-07 17:00:00+00:00,HB_NORTH,55.0
2012-04-07 17:00:00+00:00,2012-04-07 18:00:00+00:00,HB_NORTH,42.91
2012-04-07 18:00:00+00:00,2012-04-07 19:00:00+00:00,HB_NORTH,29.33
2012-04-07 19:00:00+00:00,2012-04-07 20:00:00+00:00,HB_NORTH,26.19
2012-04-07 20:00:00+00:00,2012-04-07 21:00:00+00:00,HB_NORTH,26.67
2012-04-07 21:00:00+00:00,2012-04-07 22:00:00+00:00,HB_NORTH,25.46
2012-04-07 22:00:00+00:00,2012-04-07 23:00:00+00:00,HB_NORTH,21.78
2012-04-07 23:00:00+00:00,2012-04-08 00:00:00+00:00,HB_NORTH,17.86
2012-04-08 00:00:00+00:00,2012-04-08 01:00:00+00:00,HB_NORTH,16.52
2012-04-08 01:00:00+00:00,2012-04-08 02:00:00+00:00,HB_NORTH,14.32
2012-04-08 02:00:00+00:00,2012-04-08 03:00:00+00:00,HB_NORTH,13.74
2012-04-08 03:00:00+00:00,2012-04-08 04:00:00+00:00,HB_NORTH,13.28
2012-04-08 04:00:00+00:00,2012-04-08 05:00:00+00:00,HB_NORTH,12.97
2012-04-08 05:00:00+00:00,2012-04-08 06:00:00+00:00,HB_NORTH,14.18
2012-04-08 06:00:00+00:00,2012-04-08 07:00:00+00:00,HB_NORTH,15.0
2012-04-08 07:00:00+00:00,2012-04-08 08:00:00+00:00,HB_NORTH,16.24
2012-04-08 08:00:00+00:00,2012-04-08 09:00:00+00:00,HB_NORTH,18.01
2012-04-08 09:00:00+00:00,2012-04-08 10:00:00+00:00,HB_NORTH,19.53
2012-04-08 10:00:00+00:00,2012-04-08 11:00:00+00:00,HB_NORTH,20.12
2012-04-08 11:00:00+00:00,2012-04-08 12:00:00+00:00,HB_NORTH,20.75
2012-04-08 12:00:00+00:00,2012-04-08 13:00:00+00:00,HB_NORTH,20.71
2012-04-08 13:00:00+00:00,2012-04-08 14:00:00+00:00,HB_NORTH,23.23
2012-04-08 14:00:00+00:00,2012-04-08 15:00:00+00:00,HB_NORTH,25.55
2012-04-08 15:00:00+00:00,2012-04-08 16:00:00+00:00,HB_NORTH,28.0
2012-04-08 16:00:00+00:00,2012-04-08 17:00:00+00:00,HB_NORTH,41.32
2012-04-08 17:00:00+00:00,2012-04-08 18:00:00+00:00,HB_NORTH,37.06
2012-04-08 18:00:00+00:00,2012-04-08 19:00:00+00:00,HB_NORTH,30.04
2012-04-08 19:00:00+00:00,2012-04-08 20:00:00+00:00,HB_NORTH,24.71
2012-04-08 20:00:00+00:00,2012-04-08 21:00:00+00:00,HB_NORTH,30.12
2012-04-08 21:00:00+00:00,2012-04-08 22:00:00+00:00,HB_NORTH,25.0
2012-04-08 22:00:00+00:00,2012-04-08 23:00:00+00:00,HB_NORTH,21.9
2012-04-08 23:00:00+00:00,2012-04-09 00:00:00+00:00,HB_NORTH,19.89
2012-04-09 00:00:00+00:00,2012-04-09 01:00:00+00:00,HB_NORTH,15.97
2012-04-09 01:00:00+00:00,2012-04-09 02:00:00+00:00,HB_NORTH,15.0
2012-04-09 02:00:00+00:00,2012-04-09 03:00:00+00:00,HB_NORTH,15.0
2012-04-09 03:00:00+00:00,2012-04-09 04:00:00+00:00,HB_NORTH,14.97
2012-04-09 04:00:00+00:00,2012-04-09 05:00:00+00:00,HB_NORTH,15.0
2012-04-09 05:00:00+00:00,2012-04-09 06:00:00+00:00,HB_NORTH,16.48
2012-04-09 06:00:00+00:00,2012-04-09 07:00:00+00:00,HB_NORTH,22.32
2012-04-09 07:00:00+00:00,2012-04-09 08:00:00+00:00,HB_NORTH,21.64
2012-04-09 08:00:00+00:00,2012-04-09 09:00:00+00:00,HB_NORTH,21.78
2012-04-09 09:00:00+00:00,2012-04-09 10:00:00+00:00,HB_NORTH,23.45
2012-04-09 10:00:00+00:00,2012-04-09 11:00:00+00:00,HB_NORTH,24.14
2012-04-09 11:00:00+00:00,2012-04-09 12:00:00+00:00,HB_NORTH,24.51
