interval_start_utc,interval_end_utc,location,lmp_dam
2012-05-05 23:00:00+00:00,2012-05-06 00:00:00+00:00,HB_NORTH,18.87
2012-05-06 00:00:00+00:00,2012-05-06 01:00:00+00:00,HB_NORTH,17.24
2012-05-06 01:00:00+00:00,2012-05-06 02:00:00+00:00,HB_NORTH,14.92
2012-05-06 02:00:00+00:00,2012-05-06 03:00:00+00:00,HB_NORTH,13.17
2012-05-06 03:00:00+00:00,2012-05-06 04:00:00+00:00,HB_NORTH,11.88
2012-05-06 04:00:00+00:00,2012-05-06 05:00:00+00:00,HB_NORTH,10.58
2012-05-06 05:00:00+00:00,2012-05-06 06:00:00+00:00,HB_NORTH,12.68
2012-05-06 06:00:00+00:00,2012-05-06 07:00:00+00:00,HB_NORTH,14.95
2012-05-06 07:00:00+00:00,2012-05-06 08:00:00+00:00,HB_NORTH,15.0
2012-05-06 08:00:00+00:00,2012-05-06 09:00:00+00:00,HB_NORTH,16.69
2012-05-06 09:00:00+00:00,2012-05-06 10:00:00+00:00,HB_NORTH,18.99
2012-05-06 10:00:00+00:00,2012-05-06 11:00:00+00:00,HB_NORTH,20.74
2012-05-06 11:00:00+00:00,2012-05-06 12:00:00+00:00,HB_NORTH,22.4
2012-05-06 12:00:00+00:00,2012-05-06 13:00:00+00:00,HB_NORTH,24.15
2012-05-06 13:00:00+00:00,2012-05-06 14:00:00+00:00,HB_NORTH,27.16
2012-05-06 14:00:00+00:00,2012-05-06 15:00:00+00:00,HB_NORTH,32.33
2012-05-06 15:00:00+00:00,2012-05-06 16:00:00+00:00,HB_NORTH,50.29
2012-05-06 16:00:00+00:00,2012-05-06 17:00:00+00:00,HB_NORTH,89.23
2012-05-06 17:00:00+00:00,2012-05-06 18:00:00+00:00,HB_NORTH,55.0
2012-05-06 18:00:00+00:00,2012-05-06 19:00:00+00:00,HB_NORTH,30.11
2012-05-06 19:00:00+00:00,2012-05-06 20:00:00+00:00,HB_NORTH,26.0
2012-05-06 20:00:00+00:00,2012-05-06 21:00:00+00:00,HB_NORTH,27.78
2012-05-06 21:00:00+00:00,2012-05-06 22:00:00+00:00,HB_NORTH,25.11
2012-05-06 22:00:00+00:00,2012-05-06 23:00:00+00:00,HB_NORTH,20.78
2012-05-06 23:00:00+00:00,2012-05-07 00:00:00+00:00,HB_NORTH,16.8
2012-05-07 00:00:00+00:00,2012-05-07 01:00:00+00:00,HB_NORTH,16.61
2012-05-07 01:00:00+00:00,2012-05-07 02:00:00+00:00,HB_NORTH,14.68
2012-05-07 02:00:00+00:00,2012-05-07 03:00:00+00:00,HB_NORTH,12.75
2012-05-07 03:00:00+00:00,2012-05-07 04:00:00+00:00,HB_NORTH,11.98
2012-05-07 04:00:00+00:00,2012-05-07 05:00:00+00:00,HB_NORTH,12.57
2012-05-07 05:00:00+00:00,2012-05-07 06:00:00+00:00,HB_NORTH,14.63
2012-05-07 06:00:00+00:00,2012-05-07 07:00:00+00:00,HB_NORTH,16.31
2012-05-07 07:00:00+00:00,2012-05-07 08:00:00+00:00,HB_NORTH,17.36
2012-05-07 08:00:00+00:00,2012-05-07 09:00:00+00:00,HB_NORTH,18.23
2012-05-07 09:00:00+00:00,2012-05-07 10:00:00+00:00,HB_NORTH,18.87
2012-05-07 10:00:00+00:00,2012-05-07 11:00:00+00:00,HB_NORTH,20.0
2012-05-07 11:00:00+00:00,2012-05-07 12:00:00+00:00,HB_NORTH,20.77
